product,month,inQty,qtr,timeAvailable,dayAvailable,dayShutDown,process,eqp,cost,ct,oee,pass,eqpQty,eqpTimeAvailable,prodProcess,variable,solver_qty,Remark,hourRequired,hourAvailable,eqpUtilisation,eqpRequired,eqpCapacity,TCost,reportDate
Product_27,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_02,2.7,40.0,1.0,1.0,7.0,18748800.0,20M07Product_27Clinching,20M07Product_27ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,596367.129283793,0.0,2020-06-25 16:53:37
Product_27,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,5.4,40.0,1.0,1.0,99.0,265161600.0,20M07Product_27Clinching,20M07Product_27ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_27,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,3.0,99.3,1.0,1.0,99.0,265161600.0,20M07Product_27Pressing,20M07Product_27PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_28,20M07,0,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_05,3.6,60.0,1.0,1.0,1.0,2678400.0,20M07Product_28HeatStaking,20M07Product_28HeatStakingHeatStake_05,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_28,20M07,0,20Q3,2678400.0,31.0,0.0,Testing,Tester_05,1.2,40.0,1.0,1.0,1.0,2678400.0,20M07Product_28Testing,20M07Product_28TestingTester_05,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_28,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.2,24.8,1.0,1.0,26.0,69638400.0,20M07Product_28Pressing,20M07Product_28PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,698617.8334284517,0.0,2020-06-25 16:53:37
Product_28,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_02,2.9,59.0,1.0,1.0,7.0,18748800.0,20M07Product_28Clinching,20M07Product_28ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,596367.129283793,0.0,2020-06-25 16:53:37
Product_28,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,5.8,59.0,1.0,1.0,99.0,265161600.0,20M07Product_28Clinching,20M07Product_28ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_28,20M07,0,20Q3,2678400.0,31.0,0.0,Testing,Tester_Subcon,2.4,40.0,1.0,1.0,99.0,265161600.0,20M07Product_28Testing,20M07Product_28TestingTester_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_28,20M07,0,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_Subcon,7.2,60.0,1.0,1.0,99.0,265161600.0,20M07Product_28HeatStaking,20M07Product_28HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_28,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,2.4,24.8,1.0,1.0,99.0,265161600.0,20M07Product_28Pressing,20M07Product_28PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_29,20M07,0,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_05,3.6,60.0,1.0,1.0,1.0,2678400.0,20M07Product_29HeatStaking,20M07Product_29HeatStakingHeatStake_05,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_29,20M07,0,20Q3,2678400.0,31.0,0.0,Testing,Tester_05,2.6,40.0,1.0,1.0,1.0,2678400.0,20M07Product_29Testing,20M07Product_29TestingTester_05,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_29,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.2,24.8,1.0,1.0,26.0,69638400.0,20M07Product_29Pressing,20M07Product_29PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,698617.8334284517,0.0,2020-06-25 16:53:37
Product_29,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_02,2.9,59.0,1.0,1.0,7.0,18748800.0,20M07Product_29Clinching,20M07Product_29ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,596367.129283793,0.0,2020-06-25 16:53:37
Product_29,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,5.8,59.0,1.0,1.0,99.0,265161600.0,20M07Product_29Clinching,20M07Product_29ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_29,20M07,0,20Q3,2678400.0,31.0,0.0,Testing,Tester_Subcon,5.2,40.0,1.0,1.0,99.0,265161600.0,20M07Product_29Testing,20M07Product_29TestingTester_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_29,20M07,0,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_Subcon,7.2,60.0,1.0,1.0,99.0,265161600.0,20M07Product_29HeatStaking,20M07Product_29HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_29,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,2.4,24.8,1.0,1.0,99.0,265161600.0,20M07Product_29Pressing,20M07Product_29PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_06,5.4,28.1,1.0,1.0,1.0,2678400.0,20M07Product_37HeatStaking,20M07Product_37HeatStakingHeatStake_06,0.0,First Optimal,0.0,744.0,0.0,0.0,124324.56514636472,0.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_04,5.4,23.0,1.0,1.0,1.0,2678400.0,20M07Product_37HeatStaking,20M07Product_37HeatStakingHeatStake_04,36250.0,First Optimal,231.59722222222223,744.0,0.3112865890083632,0.3112865890083632,116452.17391304347,195750.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,Testing,Tester_06,2.3,22.0,1.0,1.0,1.0,2678400.0,20M07Product_37Testing,20M07Product_37TestingTester_06,0.0,First Optimal,0.0,744.0,0.0,0.0,99422.04150380677,0.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,Testing,Tester_04,2.3,25.0,1.0,1.0,1.0,2678400.0,20M07Product_37Testing,20M07Product_37TestingTester_04,36250.0,First Optimal,251.73611111111111,744.0,0.3383549880525687,0.3383549880525687,107136.0,83375.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,0.3,24.8,1.0,1.0,26.0,69638400.0,20M07Product_37Pressing,20M07Product_37PressingHydraulicPress_01,36250.0,First Optimal,249.72222222222223,19344.0,0.01290954415954416,0.33564814814814814,698617.8334284517,10875.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_02,1.5,36.4,1.0,1.0,7.0,18748800.0,20M07Product_37Clinching,20M07Product_37ClinchingClincher_02,36250.0,First Optimal,366.52777777777777,5208.0,0.07037783751493429,0.49264486260454,596367.129283793,54375.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,3.0,36.4,1.0,1.0,99.0,265161600.0,20M07Product_37Clinching,20M07Product_37ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,Testing,Tester_Subcon,4.6,22.0,1.0,1.0,99.0,265161600.0,20M07Product_37Testing,20M07Product_37TestingTester_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_Subcon,10.8,23.0,1.0,1.0,99.0,265161600.0,20M07Product_37HeatStaking,20M07Product_37HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_37,20M07,36250,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,0.6,24.8,1.0,1.0,99.0,265161600.0,20M07Product_37Pressing,20M07Product_37PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_41,20M07,0,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_04,4.6,180.0,1.0,1.0,1.0,2678400.0,20M07Product_41HeatStaking,20M07Product_41HeatStakingHeatStake_04,0.0,First Optimal,0.0,744.0,0.0,0.0,116452.17391304347,0.0,2020-06-25 16:53:37
Product_41,20M07,0,20Q3,2678400.0,31.0,0.0,Testing,Tester_04,2.3,30.5,1.0,1.0,1.0,2678400.0,20M07Product_41Testing,20M07Product_41TestingTester_04,0.0,First Optimal,0.0,744.0,0.0,0.0,107136.0,0.0,2020-06-25 16:53:37
Product_41,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,0.5,446.9,1.0,1.0,26.0,69638400.0,20M07Product_41Pressing,20M07Product_41PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,698617.8334284517,0.0,2020-06-25 16:53:37
Product_41,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_02,1.5,240.0,1.0,1.0,7.0,18748800.0,20M07Product_41Clinching,20M07Product_41ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,596367.129283793,0.0,2020-06-25 16:53:37
Product_41,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,3.0,240.0,1.0,1.0,99.0,265161600.0,20M07Product_41Clinching,20M07Product_41ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_41,20M07,0,20Q3,2678400.0,31.0,0.0,Testing,Tester_Subcon,4.6,30.5,1.0,1.0,99.0,265161600.0,20M07Product_41Testing,20M07Product_41TestingTester_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_41,20M07,0,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_Subcon,9.2,180.0,1.0,1.0,99.0,265161600.0,20M07Product_41HeatStaking,20M07Product_41HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_41,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,1.0,446.9,1.0,1.0,99.0,265161600.0,20M07Product_41Pressing,20M07Product_41PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_46,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.8,124.1,1.0,1.0,26.0,69638400.0,20M07Product_46Pressing,20M07Product_46PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,698617.8334284517,0.0,2020-06-25 16:53:37
Product_46,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_02,2.3,40.0,1.0,1.0,7.0,18748800.0,20M07Product_46Clinching,20M07Product_46ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,596367.129283793,0.0,2020-06-25 16:53:37
Product_46,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,4.6,40.0,1.0,1.0,99.0,265161600.0,20M07Product_46Clinching,20M07Product_46ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_46,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,3.6,124.1,1.0,1.0,99.0,265161600.0,20M07Product_46Pressing,20M07Product_46PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_47,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.9,124.1,1.0,1.0,26.0,69638400.0,20M07Product_47Pressing,20M07Product_47PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,698617.8334284517,0.0,2020-06-25 16:53:37
Product_47,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_02,2.2,40.0,1.0,1.0,7.0,18748800.0,20M07Product_47Clinching,20M07Product_47ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,596367.129283793,0.0,2020-06-25 16:53:37
Product_47,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,4.4,40.0,1.0,1.0,99.0,265161600.0,20M07Product_47Clinching,20M07Product_47ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_47,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,3.8,124.1,1.0,1.0,99.0,265161600.0,20M07Product_47Pressing,20M07Product_47PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_48,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.9,124.1,1.0,1.0,26.0,69638400.0,20M07Product_48Pressing,20M07Product_48PressingHydraulicPress_01,0.0,First Optimal,0.0,19344.0,0.0,0.0,698617.8334284517,0.0,2020-06-25 16:53:37
Product_48,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_02,2.2,40.0,1.0,1.0,7.0,18748800.0,20M07Product_48Clinching,20M07Product_48ClinchingClincher_02,0.0,First Optimal,0.0,5208.0,0.0,0.0,596367.129283793,0.0,2020-06-25 16:53:37
Product_48,20M07,0,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,4.4,40.0,1.0,1.0,99.0,265161600.0,20M07Product_48Clinching,20M07Product_48ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_48,20M07,0,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,3.8,124.1,1.0,1.0,99.0,265161600.0,20M07Product_48Pressing,20M07Product_48PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_06,7.5,50.0,1.0,1.0,1.0,2678400.0,20M07Product_57HeatStaking,20M07Product_57HeatStakingHeatStake_06,0.0,First Optimal,0.0,744.0,0.0,0.0,124324.56514636472,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_09,7.9,44.0,1.0,1.0,1.0,2678400.0,20M07Product_57HeatStaking,20M07Product_57HeatStakingHeatStake_09,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_08,7.3,65.0,1.0,1.0,1.0,2678400.0,20M07Product_57HeatStaking,20M07Product_57HeatStakingHeatStake_08,9312.0,First Optimal,168.13333333333333,744.0,0.22598566308243725,0.22598566308243725,41266.349824698096,67977.59999999999,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_07,7.3,72.0,1.0,1.0,1.0,2678400.0,20M07Product_57HeatStaking,20M07Product_57HeatStakingHeatStake_07,0.0,First Optimal,0.0,744.0,0.0,0.0,44640.0,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_06,2.5,48.0,1.0,1.0,1.0,2678400.0,20M07Product_57Testing,20M07Product_57TestingTester_06,9312.0,First Optimal,124.16,744.0,0.16688172043010752,0.16688172043010752,99422.04150380677,23280.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_09,3.0,41.0,1.0,1.0,1.0,2678400.0,20M07Product_57Testing,20M07Product_57TestingTester_09,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_08,2.9,60.0,1.0,1.0,1.0,2678400.0,20M07Product_57Testing,20M07Product_57TestingTester_08,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_07,2.7,52.0,1.0,1.0,1.0,2678400.0,20M07Product_57Testing,20M07Product_57TestingTester_07,0.0,First Optimal,0.0,744.0,0.0,0.0,74165.59546313799,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,0.6,270.0,1.0,1.0,26.0,69638400.0,20M07Product_57Pressing,20M07Product_57PressingHydraulicPress_01,9312.0,First Optimal,698.4,19344.0,0.03610421836228288,0.9387096774193548,698617.8334284517,5587.2,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_01,1.4,60.0,1.0,1.0,3.0,8035200.0,20M07Product_57Clinching,20M07Product_57ClinchingClincher_01,9312.0,First Optimal,155.2,2232.0,0.06953405017921147,0.2086021505376344,107136.0,13036.8,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,2.8,60.0,1.0,1.0,99.0,265161600.0,20M07Product_57Clinching,20M07Product_57ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_Subcon,5.0,41.0,1.0,1.0,99.0,265161600.0,20M07Product_57Testing,20M07Product_57TestingTester_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_Subcon,14.6,44.0,1.0,1.0,99.0,265161600.0,20M07Product_57HeatStaking,20M07Product_57HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_57,20M07,9312,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,1.2,270.0,1.0,1.0,99.0,265161600.0,20M07Product_57Pressing,20M07Product_57PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_06,7.5,50.0,1.0,1.0,1.0,2678400.0,20M07Product_58HeatStaking,20M07Product_58HeatStakingHeatStake_06,0.0,First Optimal,0.0,744.0,0.0,0.0,124324.56514636472,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_09,7.9,44.0,1.0,1.0,1.0,2678400.0,20M07Product_58HeatStaking,20M07Product_58HeatStakingHeatStake_09,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_08,7.3,65.0,1.0,1.0,1.0,2678400.0,20M07Product_58HeatStaking,20M07Product_58HeatStakingHeatStake_08,9312.0,First Optimal,168.13333333333333,744.0,0.22598566308243725,0.22598566308243725,41266.349824698096,67977.59999999999,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_07,7.3,72.0,1.0,1.0,1.0,2678400.0,20M07Product_58HeatStaking,20M07Product_58HeatStakingHeatStake_07,0.0,First Optimal,0.0,744.0,0.0,0.0,44640.0,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_06,2.5,48.0,1.0,1.0,1.0,2678400.0,20M07Product_58Testing,20M07Product_58TestingTester_06,9312.0,First Optimal,124.16,744.0,0.16688172043010752,0.16688172043010752,99422.04150380677,23280.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_09,3.0,41.0,1.0,1.0,1.0,2678400.0,20M07Product_58Testing,20M07Product_58TestingTester_09,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_08,2.9,60.0,1.0,1.0,1.0,2678400.0,20M07Product_58Testing,20M07Product_58TestingTester_08,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_07,2.7,52.0,1.0,1.0,1.0,2678400.0,20M07Product_58Testing,20M07Product_58TestingTester_07,0.0,First Optimal,0.0,744.0,0.0,0.0,74165.59546313799,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,0.6,270.0,1.0,1.0,26.0,69638400.0,20M07Product_58Pressing,20M07Product_58PressingHydraulicPress_01,9312.0,First Optimal,698.4,19344.0,0.03610421836228288,0.9387096774193548,698617.8334284517,5587.2,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_01,1.4,60.0,1.0,1.0,3.0,8035200.0,20M07Product_58Clinching,20M07Product_58ClinchingClincher_01,9312.0,First Optimal,155.2,2232.0,0.06953405017921147,0.2086021505376344,107136.0,13036.8,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,2.8,60.0,1.0,1.0,99.0,265161600.0,20M07Product_58Clinching,20M07Product_58ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_Subcon,5.0,41.0,1.0,1.0,99.0,265161600.0,20M07Product_58Testing,20M07Product_58TestingTester_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_Subcon,14.6,44.0,1.0,1.0,99.0,265161600.0,20M07Product_58HeatStaking,20M07Product_58HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_58,20M07,9312,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,1.2,270.0,1.0,1.0,99.0,265161600.0,20M07Product_58Pressing,20M07Product_58PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_07,5.7,60.0,1.0,1.0,1.0,2678400.0,20M07Product_59HeatStaking,20M07Product_59HeatStakingHeatStake_07,9312.0,First Optimal,155.2,744.0,0.2086021505376344,0.2086021505376344,44640.0,53078.4,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_08,6.0,55.0,1.0,1.0,1.0,2678400.0,20M07Product_59HeatStaking,20M07Product_59HeatStakingHeatStake_08,0.0,First Optimal,0.0,744.0,0.0,0.0,41266.349824698096,0.0,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_07,2.9,36.0,1.0,1.0,1.0,2678400.0,20M07Product_59Testing,20M07Product_59TestingTester_07,9312.0,First Optimal,93.12,744.0,0.12516129032258067,0.12516129032258067,74165.59546313799,27004.8,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_08,3.5,32.0,1.0,1.0,1.0,2678400.0,20M07Product_59Testing,20M07Product_59TestingTester_08,0.0,First Optimal,0.0,744.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_01,1.0,420.0,1.0,1.0,26.0,69638400.0,20M07Product_59Pressing,20M07Product_59PressingHydraulicPress_01,9312.0,First Optimal,1086.4,19344.0,0.056162117452440034,1.4602150537634409,698617.8334284517,9312.0,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_01,1.4,90.0,1.0,1.0,3.0,8035200.0,20M07Product_59Clinching,20M07Product_59ClinchingClincher_01,9312.0,First Optimal,232.8,2232.0,0.10430107526881721,0.31290322580645163,107136.0,13036.8,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,Clinching,Clincher_Subcon,2.8,90.0,1.0,1.0,99.0,265161600.0,20M07Product_59Clinching,20M07Product_59ClinchingClincher_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_Subcon,5.8,32.0,1.0,1.0,99.0,265161600.0,20M07Product_59Testing,20M07Product_59TestingTester_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_Subcon,11.4,55.0,1.0,1.0,99.0,265161600.0,20M07Product_59HeatStaking,20M07Product_59HeatStakingHeatStake_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_59,20M07,9312,20Q3,2678400.0,31.0,0.0,Pressing,HydraulicPress_Subcon,2.0,420.0,1.0,1.0,99.0,265161600.0,20M07Product_59Pressing,20M07Product_59PressingHydraulicPress_Subcon,0.0,First Optimal,0.0,73656.0,0.0,0.0,,0.0,2020-06-25 16:53:37
Product_60,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_07,5.7,60.0,1.0,1.0,1.0,2678400.0,20M07Product_60HeatStaking,20M07Product_60HeatStakingHeatStake_07,9312.0,First Optimal,155.2,744.0,0.2086021505376344,0.2086021505376344,44640.0,53078.4,2020-06-25 16:53:37
Product_60,20M07,9312,20Q3,2678400.0,31.0,0.0,HeatStaking,HeatStake_08,6.0,55.0,1.0,1.0,1.0,2678400.0,20M07Product_60HeatStaking,20M07Product_60HeatStakingHeatStake_08,0.0,First Optimal,0.0,744.0,0.0,0.0,41266.349824698096,0.0,2020-06-25 16:53:37
Product_60,20M07,9312,20Q3,2678400.0,31.0,0.0,Testing,Tester_07,2.9,36.0,1.0,1.0,1.0,2678400.0,20M07Product_60Testing,20M07Product_60TestingTester_07,9312.0,First Optimal,93.12,744.0,0.12516129032258067,0.12516129032258067,74165.59546313799,27004.8,2020-06-25 16:53:37
